year,origin_prefecture,destination_prefecture,movers
2025,山口県,滋賀県,46
2025,香川県,奈良県,46
2025,愛媛県,島根県,46
2025,茨城県,秋田県,45
2025,群馬県,静岡県,45
2025,新潟県,静岡県,45
2025,静岡県,栃木県,45
2025,大阪府,香川県,45
2025,秋田県,群馬県,44
2025,山形県,茨城県,44
2025,埼玉県,秋田県,44
2025,愛知県,秋田県,44
2025,三重県,北海道,44
2025,島根県,愛媛県,44
2025,愛媛県,埼玉県,44
2025,熊本県,岡山県,44
2025,宮崎県,埼玉県,44
2025,北海道,沖縄県,43
2025,栃木県,大阪府,43
2025,山梨県,福岡県,43
2025,京都府,千葉県,43
2025,広島県,静岡県,43
2025,徳島県,愛知県,43
2025,徳島県,山口県,43
2025,香川県,山口県,43
2025,大分県,佐賀県,43
2025,北海道,大分県,42
2025,秋田県,茨城県,42
2025,埼玉県,兵庫県,42
2025,東京都,青森県,42
2025,愛知県,沖縄県,42
2025,大阪府,福井県,42
2025,兵庫県,福井県,42
2025,広島県,長崎県,42
2025,広島県,大分県,42
2025,山口県,熊本県,42
2025,徳島県,滋賀県,42
2025,東京都,富山県,41
2025,東京都,愛媛県,41
2025,山梨県,宮城県,41
2025,京都府,徳島県,41
2025,鳥取県,滋賀県,41
2025,山口県,埼玉県,41
2025,大分県,愛知県,41
2025,青森県,山梨県,40
2025,宮城県,石川県,40
2025,山形県,石川県,40
2025,茨城県,石川県,40
2025,岐阜県,福岡県,40
2025,静岡県,高知県,40
2025,兵庫県,宮城県,40
2025,島根県,神奈川県,40
2025,宮崎県,佐賀県,40
2025,鹿児島県,滋賀県,40
2025,北海道,奈良県,39
2025,北海道,鹿児島県,39
2025,岩手県,山梨県,39
2025,東京都,鹿児島県,39
2025,山梨県,群馬県,39
2025,兵庫県,富山県,39
2025,奈良県,埼玉県,39
2025,香川県,埼玉県,39
2025,佐賀県,宮崎県,39
2025,大分県,埼玉県,39
2025,鹿児島県,佐賀県,39
2025,沖縄県,滋賀県,39
2025,茨城県,福岡県,38
2025,石川県,宮城県,38
2025,福井県,千葉県,38
2025,福井県,新潟県,38
2025,長野県,福島県,38
2025,大阪府,鹿児島県,38
2025,兵庫県,三重県,38
2025,広島県,沖縄県,38
2025,愛媛県,静岡県,38
2025,福岡県,愛媛県,38
2025,千葉県,福岡県,37
2025,東京都,沖縄県,37
2025,新潟県,兵庫県,37
2025,兵庫県,大分県,37
2025,広島県,鹿児島県,37
2025,徳島県,福岡県,37
2025,福岡県,奈良県,37
2025,鹿児島県,北海道,37
2025,山形県,京都府,36
2025,東京都,高知県,36
2025,神奈川県,栃木県,36
2025,石川県,奈良県,36
2025,愛知県,鹿児島県,36
2025,京都府,島根県,36
2025,兵庫県,鹿児島県,36
2025,島根県,愛知県,36
2025,福岡県,高知県,36
2025,大分県,愛媛県,36
2025,大分県,高知県,36
2025,千葉県,岡山県,35
2025,神奈川県,滋賀県,35
2025,富山県,山梨県,35
2025,石川県,岐阜県,35
2025,静岡県,秋田県,35
2025,静岡県,沖縄県,35
2025,京都府,静岡県,35
2025,兵庫県,沖縄県,35
2025,和歌山県,北海道,35
2025,鳥取県,神奈川県,35
2025,大分県,千葉県,35
2025,大分県,沖縄県,35
2025,鹿児島県,静岡県,35
2025,沖縄県,茨城県,35
2025,沖縄県,香川県,35
2025,北海道,富山県,34
2025,宮城県,山梨県,34
2025,群馬県,愛知県,34
2025,千葉県,石川県,34
2025,富山県,茨城県,34
2025,福井県,長野県,34
2025,長野県,山形県,34
2025,長野県,福井県,34
2025,長野県,奈良県,34
2025,愛知県,長崎県,34
2025,大阪府,新潟県,34
2025,兵庫県,山梨県,34
2025,愛媛県,奈良県,34
2025,高知県,滋賀県,34
2025,宮城県,長野県,33
2025,茨城県,岩手県,33
2025,東京都,長崎県,33
2025,神奈川県,新潟県,33
2025,石川県,広島県,33
2025,山梨県,新潟県,33
2025,愛知県,山形県,33
2025,三重県,埼玉県,33
2025,三重県,福岡県,33
2025,大阪府,茨城県,33
2025,岡山県,熊本県,33
2025,広島県,茨城県,33
2025,広島県,徳島県,33
2025,広島県,熊本県,33
2025,香川県,千葉県,33
2025,愛媛県,山梨県,33
2025,鹿児島県,茨城県,33
2025,沖縄県,石川県,33
2025,沖縄県,奈良県,33
2025,福島県,大阪府,32
2025,茨城県,広島県,32
2025,富山県,宮城県,32
2025,福井県,広島県,32
2025,岐阜県,新潟県,32
2025,滋賀県,三重県,32
2025,京都府,大分県,32
2025,徳島県,神奈川県,32
2025,愛媛県,北海道,32
2025,長崎県,沖縄県,32
2025,宮崎県,沖縄県,32
2025,北海道,栃木県,31
2025,宮城県,静岡県,31
2025,福島県,静岡県,31
2025,栃木県,岩手県,31
2025,石川県,群馬県,31
2025,石川県,福岡県,31
2025,山梨県,広島県,31
2025,三重県,高知県,31
2025,京都府,茨城県,31
2025,京都府,岐阜県,31
